Experimental inhibitory activities against 3CLpro,,,
,,,
Sr. no. ,Molecular_SMILES,PubChem-CID,Experimental_activities (Active-1/Inactive-0)
1710,S(CC(=O)Nc1cc(ccc1)C(OCC)=O)c1nnc(n1CC)-c1cccnc1,646720,0
1711,Clc1nc(nc(n1)Nc1ccc(NC(=O)C)cc1)Nc1ccc(NC(=O)C)cc1,339179,0
1712,Clc1ccccc1Cn1nnc2c1nc(nc2N1CCC(CC1)C(=O)N)C1CC1,647206,0
1713,S(CC(=O)c1c2OCCOc2ccc1)c1nnnn1-c1cc2OCCOc2cc1,646021,0
1714,Fc1ccc(cc1)Cn1nnnc1C(N1CCN(CC1)C(=O)c1occc1)C(C)C,651772,0
1715,Fc1ccc(N2CCN(CC2)CC(=O)NCCCOCC)cc1.OC(=O)C(O)=O,651794,0
1716,s1c(nnc1NC(=O)CN1N=C(C=CC1=O)c1cc2OCCOc2cc1)C(C)C,645495,0
1717,S1C(CC(=O)N(CCc2cc(OC)c(OC)cc2)C1=Nc1ccccc1)C(=O)N,646141,0
1718,S(=O)(=O)(N(Cc1ccc(OC)cc1)C1CCCC1)c1ccc(-n2nnnc2)cc1,647199,0
1719,S(=O)(=O)(N1CCN(CC1)c1nnnn1-c1ccccc1)c1cc2OCOc2cc1,650068,0
1720,O(C)c1c(OC)cc(cc1OC)C(=O)N1CCN(CC1)C(=O)c1ccc(OC)cc1,646049,0
1721,O(CC(=O)N1CCN(CC1)c1ncnc2n(ncc12)-c1ccccc1)c1ccccc1,652995,0
1722,S(=O)(CC(=O)Nc1ccc(cc1)CC)CC(=O)NCC1OCCc2c1cccc2,646035,0
1723,S(=O)(CC(=O)NC1CCCc2c1cccc2)CC(=O)Nc1ccc(OCC)cc1,652905,0
1724,S(=O)(CC(=O)Nc1ccc(cc1C)C)CC(=O)NCC1OCCc2c1cccc2,650595,0
1725,n1nnn(C(C)(C)C)c1C(N1CCC(CC1)Cc1ccccc1)c1cc(ccc1)C#N,645425,0
1726,Clc1ccc(S(=O)(=O)N2CCCC2C(=O)Nc2sc(nn2)C(C)C)cc1,650103,0
1727,O1c2cc(ccc2OC1)CN1c2c(cccc2)C(O)(CC(=O)c2ccc(cc2)C)C1=O,646082,0
1728,o1cccc1C(=O)Nc1cc2c(N=C(N(Cc3cc(OC)ccc3)C2=O)C2CC2)cc1,645510,0
1729,s1ccnc1NC(=O)CSc1nnc(n1CC)-c1oc2c(c1)cccc2OC,647261,0
1730,Clc1ccc(NC(=O)N2CCC(CC2)C(=O)NCc2cc3OCOc3cc2)cc1,649589,0
1731,Clc1ccc(NCc2nnc(SCC(=O)NCc3ccccc3)n2CC)cc1,647807,0
1732,O=C(Nc1ccccc1-c1nn(nn1)CC(=O)N1c2c(CC1C)cccc2)C1CCC1,646656,0
1733,S(=O)(=O)(N1CCC(CC1)C(=O)Nc1cc2OCCOc2cc1)Cc1ccccc1,649561,0
1734,s1c2ncnc(SCC(=O)N3CCN(CC3)C(=O)c3occc3)c2c(C)c1C,650703,0
1735,S(CC(=O)NCCc1cc(OC)c(OC)cc1)c1oc(nn1)-c1cc(F)ccc1,646632,0
1736,S1CCC(=O)N2C1=NC(C)=C(C(OCCOC)=O)C2c1ccc(cc1)C(OC)=O,651187,0
1737,O=C1Nc2c(C=C1CN(Cc1nnnn1CCc1ccccc1)CCO)cc(cc2)C,650048,0
1738,S(=O)(=O)(NCC1OCCC1)c1ccc(NC(=O)C(Oc2ccccc2)CC)cc1,651178,0
1739,S(=O)(=O)(N1CCC(CC1)C(=O)NCc1ccccc1)c1cc(OC)ccc1OC,648342,0
1740,OC(=O)C(O)=O.O=C(N1CCC(CC1)C)C1CCN(CC1)CCCc1ccccc1,647773,0
1741,O=C1Nc2c(C=C1CN(CCN1CCCC1)C(=O)Nc1ccccc1)ccc(C)c2C,650072,0
1742,o1cccc1C(=O)N(C(C(=O)NC1CCCC1)c1cccnc1)c1cc(OC)ccc1,644897,0
1743,O1CCN(CC1)CCN(C(=O)c1cc(OC)c(OC)cc1)CC(=O)NC1CCCC1,646029,0
1744,o1cccc1CNC(=O)CN(Cc1ccccc1)C(=O)CCC(=O)Nc1ncccc1,648888,0
1745,O(C)c1cc2nc(N3CCN(CC3)Cc3nnnn3C(CC)(C)C)c(cc2cc1)C#N,648954,0
1746,Clc1cc(N(C(=O)CCC(=O)Nc2ncccc2)CC(=O)NC(C)C)ccc1F,650102,0
1747,O=C1N(C)C(=O)C2C1C(NC2c1ccc(N(C)C)cc1)(C(OCC)=O)c1ccccc1,651747,0
1748,s1cccc1CNC(=O)CSc1nc2N(C)C(=O)N(C)C(=O)c2n1CCCC,653480,0
1749,O(C)c1ccccc1C(N1CCN(CC1)Cc1ccncc1)c1nnnn1C(C)(C)C,644890,0
1750,s1cc(nc1N1CCN(CC1)CC(=O)Nc1cc2OCOc2cc1)-c1ccccc1,651738,0
1751,S(CC(=O)N1CCCc2c1cccc2)c1nc2c(n1CC(=O)NC(C)C)cccc2,649529,0
1752,O1c2c(N(CC(=O)Nc3ccccc3)C(=O)C1(C)C)cc(cc2)C(=O)N1CCOCC1,645486,0
1753,S(=O)(=O)(N1CCN(CC1)C1CCN(CC1)C(OCC)=O)CC.OC(=O)C(O)=O,644872,0
1754,S(CC(=O)N1CCN(CC1)C(=O)c1occc1)c1nc2c(cc1CC)cccc2C,647243,0
1755,S(CC(=O)N1CCCCC1C)c1nnc(n1-c1ccc(OC)cc1)-c1cccnc1,648400,0
1756,Fc1cc(F)ccc1C(=O)N1CCN(CC1)c1ccc(cc1)C(=O)c1cc(F)ccc1,620215,0
1757,O(CC(O)Cn1c2c(nc1-n1nc(cc1C)C)N(C)C(=O)NC2=O)c1ccccc1C,646134,0
1758,O1CCCC1Cn1nnnc1C(N1CCCC1)C1=Cc2c(NC1=O)cc1OCOc1c2,647856,0
1759,O(C)c1cc(OC)ccc1NC(=O)C1CCCN(C1)C=1n2ncnc2N=C(C=1)CCC,651723,0
1760,O1C23C(C(C(=O)NC)C1(C=C2)C)C(=O)N(CC=C)C3C(=O)NCc1ccc(OC)cc1,647268,0
1761,S(CC(=O)N1CCCC1)c1nnc(n1-c1ccc(cc1)C)CNc1ccc(F)cc1,650597,0
1762,S(CC(=O)N1CCCc2c1cccc2)c1nnc(n1CC)CNc1ccc(F)cc1,646104,0
1763,S(CC(=O)N1CC(CCC1)C)c1n2-c3c(cccc3)C(=O)N(c2nn1)C1CCCC1,648940,0
1764,FC(F)(F)COc1nc(nc(n1)NC)N1CCN(CC1)C12CC3CC(C1)CC(C2)C3,601231,0
1765,s1ccnc1NC(=O)CCC(=O)N(Cc1ccccc1)CC(=O)NCc1occc1,649497,0
1766,S(CCCn1c2c(nc1N1CCCC1)N(C)C(=O)NC2=O)c1oc2c(n1)cccc2,647184,0
1767,s1c(nnc1NC(=O)CN1CCN(CC1)C1CCCCC1)CC.OC(=O)C(O)=O,648884,0
1768,s1c(C)c(C)c(C#N)c1NC(=O)CSc1nnc(n1C)COc1ccc(cc1)C,646088,0
1769,O(C)c1ccc(N2CCN(CC2)c2nc3N(C)C(=O)NC(=O)c3n2CCOCC)cc1,653032,0
1770,S(=O)(=O)(N1CCOCC1)c1cc(S(=O)(=O)NCCc2ccccc2F)ccc1,647809,0
1771,O1C23C(C(C1C=C2)C(=O)NC)C(=O)N(CCOC)C3C(=O)NCc1ccc(OC)cc1,650143,0
1772,S(=O)(=O)(Cn1nnnc1C(N1CCCCC1)c1ccc(F)cc1)c1ccc(cc1)C,650686,0
1773,S(=O)(=O)(N1CCCC1)c1ccc(S(=O)(=O)N(CCC#N)CCCOCC)cc1,652961,0
1774,Clc1cc(nc2c1cc(S(F)(=O)=O)cc2)-c1cc(Sc2ccccc2)ccc1,292582,0
1775,Clc1cc(NC(=O)COc2ccccc2C)ccc1N1CCN(CC1)C(=O)C(C)C,647748,0
1776,O1C2CC(=O)C(C(=O)C)=C(O)C2(c2c1c(C(=O)C)c(OC(=O)C)c(C)c2OC(=O)C)C,322449,0
1777,Fc1ccc(cc1)CN(C(=O)CCC(=O)Nc1noc(c1)C)CC(=O)NC1CCCC1,649526,0
1778,Fc1ccc(cc1)Cn1c2c(nc1NCCNC(=O)CCCC)N(C)C(=O)N(C)C2=O,648373,0
1779,Fc1cc(ccc1)C(=O)N1CCN(CC1)C=1n2ncnc2N=C(C)C=1Cc1ccccc1,650570,0
1780,O(CC(=O)N1CCN(CC1)CC1C2CC(C1)C=C2)c1ccc(cc1)C.OC(=O)C(O)=O,652408,0
1781,O1CCN(CC1)C(=O)N(CC=1c2n(nnn2)-c2c(C=1)cccc2C)CCc1ccccc1,649499,0
1782,s1c2CCCCc2nc1NC(=O)CSc1nnnn1-c1cc(ccc1)C(OC)=O,644894,0
1783,S(=O)(=O)(Nc1cc(OC)c(NC(=O)c2occc2)cc1OC)c1ccc(OC)cc1,648355,0
1784,s1c(C(OCC)=O)c(nc1NC(=O)CSc1nnnn1-c1ccc(cc1C)C)C,647192,0
1785,s1cccc1C(N(CC1OCCC1)C(=O)Cc1sccc1)C(=O)NC1CCCC1,647779,0
1786,o1cccc1C(=O)N(C(C(=O)NC1CCCC1)c1ccncc1)Cc1ccccc1OC,653488,0
1787,o1cccc1C(=O)N(C(C(=O)NC1CCCC1)c1cccnc1)Cc1cc(OC)ccc1,652357,0
1788,S(CC(=O)c1cc(OC)ccc1)c1oc(nn1)-c1ccc(NS(=O)(=O)CC)cc1,647217,0
1789,S(CC(=O)Nc1c(cc(cc1C)C)C)c1nnc(n1Cc1occc1)-c1ccncc1,647732,0
1790,S(=O)(=O)(N1CCCCCC1)c1ccc(S(=O)(=O)n2c3c(nc2C)cccc3)cc1,645445,0
1791,s1ccnc1NC(=O)CCC(=O)N(CC(=O)NCC1OCCC1)c1ccccc1F,647813,0
1792,O(C(=O)c1cc(NC(=O)Cn2c3c(nc2CC(=O)N2CCCC2)cccc3)ccc1)CC,645491,0
1793,S1SC2=C(c3c(N(C(=O)CSc4nncn4C)C2(C)C)cc(cc3)C)C1=S,652977,0
1794,Clc1ccccc1Cn1c2c(nc1Sc1sc(nn1)C)N(C)C(=O)N(C)C2=O,646079,0
1795,Fc1ccc(NC(=O)N(CC2=Cc3c(NC2=O)cc2OCOc2c3)Cc2occc2)cc1,652442,0
1796,S(=O)(=O)(N1CCC(NC(=O)Nc2cc(F)ccc2)CC1)c1cc(ccc1)C(OC)=O,647747,0
1797,O1CCCC1CN(CC1=Cc2c(NC1=O)cc1OCOc1c2)C(=O)NCc1ccccc1,651194,0
1798,s1c(C(=O)c2cc([N+](=O)[O-])ccc2)c(N)c(C#N)c1Nc1ccc(cc1)C(OCC)=O,304907,0
1799,O(C)c1cc(OC)ccc1NC(=O)c1ccc(cc1)C(=O)Nc1ccc(OC)cc1OC,306644,0
1800,O(C)c1ccccc1N1CCN(CC1)C(CCC)c1nnnn1Cc1ccc(OC)cc1,646026,0
1801,s1cc(nc1Nc1ccccc1)Cc1nnc(SCC(=O)N)n1Cc1ccccc1,646705,0
1802,S(=O)(=O)(N1CCCN(S(=O)(=O)c2ccc(cc2)C)CC1)C1CCS(=O)(=O)C1,648922,0
1803,Clc1cc(N(C(=O)CCC(=O)Nc2ncccc2)CC(=O)NCCOC)ccc1F,644919,0
1804,FC(F)(F)COc1nc(nc(OCC(F)(F)F)n1)N1CCN(CC1)c1ccccc1,644828,0
1805,S(CC(=O)NCCc1ccc(OC)cc1)c1nc(cc(n1)C(F)(F)F)-c1occc1,648324,0
1806,S(=O)(=O)(N(Cc1ncccc1)C1CCCCC1)c1ccc(S(=O)(=O)NCC)cc1,646145,0
1807,o1cccc1C(=O)Nc1cc(OCC)c(NC(=O)COc2ccccc2C)cc1OCC,647825,0
1808,o1cccc1C(=O)C=1C(N(CCN2CCOCC2)C(=O)C=1O)c1cc(OCC=C)ccc1,650032,0
1809,O1CCN(CC1)Cc1ccc(cc1)-c1nn(nn1)CC(=O)Nc1ccc(OC)cc1OC,647214,0
1810,S(CC(=O)N(Cc1ccccc1)C(C)(C)C)c1oc(nn1)CNc1ccc(cc1C)C,649516,0
1811,S(=O)(=O)(N1CCC(n2c3c(nc2)cc(cc3)C(F)(F)F)CC1)c1ccc(OC)cc1,647274,0
1812,S(=O)(=O)(N1CCN(CC1)C(=O)c1occc1)c1ccc(S(=O)(=O)NC2CC2)cc1,646143,0
1813,s1cccc1Cn1nnnc1C(N1CCN(CC1)c1sc2c(n1)cccc2)CCC,647731,0
1814,n1nnn(C(CC)(C)C)c1C(N1CCN(CC1)C1CCCCC1)c1ccc(N(C)C)cc1,646036,0
1815,Brc1cc2OCOc2cc1C(=O)Nc1ccc(OC(=O)c2ccccc2)cc1,320518,0
1816,FC(F)(F)c1ccc(nc1)N1CCN(CC1)c1ncnc2n(nnc12)Cc1ccccc1,646646,0
1817,O1c2c(OCC1C(NC(=O)CCC(=O)NC(C)C1Oc3c(OC1)cccc3)C)cccc2,650120,0
1818,Fc1ccc(cc1)CN(C(=O)CCCC(=O)Nc1ncccc1)CC(=O)NC1CCCC1,646044,0
1819,S(=O)(=O)(N1CCCC1)c1ccc(Nc2nnc(cc2)-c2cc(OC)c(OC)cc2)cc1,649546,0
1820,S(CC(=O)N1CCOCC1)c1oc(nn1)-c1ccc(S(=O)(=O)N(CC)CC)cc1,647790,0
1821,s1c(nnc1NC(=O)CSc1nnc(n1-c1cc(ccc1C)C)-c1ccoc1C)C,645457,0
1822,S(=O)(=O)(N1CC2(CCCCC2)CCC1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,646637,0
1823,S(CC(=O)NC1CCCCC1)c1nnc(n1-c1ccc(F)cc1)CNS(=O)(=O)C,645531,0
1824,S(=O)(CC(=O)Nc1c(cccc1C)C)CC(=O)NC1CCN(CC1)Cc1ccccc1,645414,0
1825,S(CC(=O)Nc1cc2OCOc2cc1)c1nnc(n1CC1OCCC1)-c1ccoc1C,647788,0
1826,O1c2cc(NC(C(=O)NC3CCCCC3)c3cc(OC)c(OC)c(OC)c3)ccc2OC1,646647,0
1827,O(C)c1cc(NC(=O)Nc2ccccc2OC)c(OC)cc1NC(=O)CN1CCCCC1,647186,0
1828,o1nc(NC(=O)CCC(=O)N(CC(=O)NC2CCCC2)c2ccccc2OCC)cc1C,647804,0
1829,s1c2ncnc(N3CCN(CC3)C(=O)c3cc(OC)c(OC)c(OC)c3)c2c(C)c1C,647155,0
1830,o1c(ccc1C)-c1nn(nn1)CC(=O)N(C(CCC)C(=O)NC1CCCC1)C1CCCC1,651725,0
1831,O(CC)c1cc(ccc1O)CNc1ncc(n1C)-c1ccc(OC)cc1.OC(=O)C(O)=O,650673,0
1832,O1C23C(C(C1C=C2)C(=O)NC1CCCCC1)C(=O)N(C(C)C)C3C(=O)NC1CCCCC1,648904,0
1833,Clc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCC(CC1)C(=O)NCC(C)C,650157,0
1834,s1cccc1C(=O)CSc1nc2N(C)C(=O)N(C)C(=O)c2n1Cc1ccc(F)cc1,650090,0
1835,s1c(cnc1NC(=O)Cn1nc(nn1)-c1ccc(OCCCC)cc1)CC(OCC)=O,648965,0
1836,O(C)c1cc2NC(=O)C(=Cc2cc1)C(N1CCc2c1cccc2)c1nnnn1C(CC)(C)C,647208,0
1837,S(CC(=O)Nc1cc2OCOc2cc1)c1nnc(n1Cc1ccccc1)-c1ncccc1,646015,0
1838,S(=O)(=O)(N1CCC(CC1)C(=O)N1CCN(CC1)C(=O)c1occc1)Cc1ccccc1,645420,0
1839,s1c2cc(S(=O)(=O)C)ccc2nc1NC(=O)C1CCCN(C1)c1nc(cc(n1)C)C,648312,0
1840,S1CC(CC1=O)C(=O)N(C(C(=O)NC1CCCCC1)c1ccncc1)CC1OCCC1,648972,0
1841,S(=O)(=O)(N(CC1=Cc2cc(OC)ccc2NC1=O)CCO)c1cc2OCCOc2cc1,646020,0
1842,Fc1ccc(cc1)CN(CC1=Cc2c(NC1=O)c(ccc2)C)Cc1nnnn1C1CCCC1,648986,0
1843,S(CC(=O)NCCc1ccccc1)c1nnc(n1C(C)c1ccccc1)-c1ccoc1C,644930,0
1844,Clc1c2c(sc1C(=O)Nc1ccccc1CC1N(CCc3c1cccc3)C)cccc2,328910,0
1845,O(CCN(C)C)c1ccccc1Cc1ccccc1.OC(CC(O)=O)(CC(O)=O)C(O)=O,298107,0
1846,S(=O)(CC(=O)N(CC(=O)NC(C)(C)C)c1ccccc1)CC(=O)Nc1ccc(F)cc1,649456,0
1847,s1cccc1CN(C(=O)CNS(=O)(=O)c1ccccc1)CC(=O)NCc1occc1,651765,0
1848,S(=O)(=O)(NCC(=O)N(Cc1occc1)CC(=O)NC1CCCCC1)c1ccc(cc1)C,646607,0
1849,Clc1ccc(OCc2oc(SCC(=O)Nc3cc(ccc3)C(OCC)=O)nn2)cc1,652341,0
1850,S(CC(=O)NCc1occc1)c1oc(nn1)-c1ccc(S(=O)(=O)N2CCCC2)cc1,649514,0
1851,O(C)c1cc2C=C(CN(CC3N(CCC3)CC)C(=O)NCc3ccccc3)C(=O)Nc2cc1,644849,0
1852,S(CC#N)c1nnc(n1CC1OCCC1)-c1ccc(S(=O)(=O)N2CCOCC2)cc1,644832,0
1853,S(=O)(=O)(N(Cc1cc(OC)ccc1)Cc1cccnc1)c1cc(C)c(-n2nnnc2)cc1,649517,0
1854,s1cccc1CN(CC1=Cc2c(NC1=O)cc(cc2)C)Cc1nnnn1CC1OCCC1,644918,0
1855,s1cccc1CN(CC1=Cc2cc(ccc2NC1=O)C)Cc1nnnn1CC1OCCC1,649550,0
1856,Clc1ccc(S(=O)(=O)N2CCC(CC2)C(=O)NCCc2cc3OCOc3cc2)cc1,648919,0
1857,S(CCCC(=O)Nc1cc2OCOc2cc1)c1nc(cc(n1)C(F)(F)F)-c1occc1,647220,0
1858,s1c2cc(OC)ccc2nc1NC(=O)CSc1n2c(nn1)-c1c(CC2(C)C)cccc1,651271,0
1859,s1c(nnc1NC(=O)CSc1nc2N(C)C(=O)N(C)C(=O)c2n1CCCC)C(C)C,646658,0
1860,s1c(nnc1NC(=O)CSc1nnc(n1CCc1ccccc1)-c1cccnc1)CC,645412,0
1861,S(CC(=O)Nc1ccccc1)c1nnc(n1CC1OCCC1)CNc1ccc(cc1C)C,646031,0
1862,O(c1cc2c(cc1)C(=O)N(CCCCO)C2=O)c1cc2c(cc1)C(=O)N(CCCCO)C2=O,652420,0
1863,o1cccc1C(=O)Nc1cc(OCC)c(NC(=O)CCc2ccccc2OC)cc1OCC,648359,0
1864,O1CCCC1Cn1nnnc1C(N1CCC(CC1)C)C1=Cc2c(NC1=O)cc1OCOc1c2,645517,0
1865,S(CCN1CCOCC1)c1nnc(n1C)COc1ccc(cc1)CC.OC(=O)C(O)=O,650049,0
1866,s1cccc1C(=O)NCC(=O)N(C(C(=O)NC1CCCC1)c1occc1)c1cccnc1,649544,0
1867,o1nc(nc1C1CCCN(C1)C(=O)c1ccc(OC)cc1)-c1cc(OC)c(OC)c(OC)c1,650581,0
1868,s1c2N=C(SCC(=O)NCc3occc3)N(CCc3ccccc3)C(=O)c2c(C)c1C,651829,0
1869,s1cccc1C(N1CCN(CC1)c1sc2c(n1)cccc2)c1nnnn1C(CC)(C)C,646678,0
1870,s1c2cc(OCC)ccc2nc1NC(=O)CN1CCC(n2nnc3cc(F)ccc23)CC1,647168,0
1871,S(CC(=O)N(CC(OCC)=O)c1ccccc1)c1oc(nn1)CNc1ccc(cc1C)C,645522,0
1872,s1cc(nc1NCc1nnc(SCC(=O)NCc2occc2)n1CC)-c1ccccc1,651200,0
1873,S(CC(=O)Nc1ccc(cc1)C(OCC)=O)c1nnc(n1C)CNc1ccc(OC)cc1,652372,0
1874,O(C(=O)CN(C(CC)C(=O)NC1CCCC1)C(=O)Cn1nc(nn1)-c1ccc(cc1)C)CC,652945,0
1875,s1cccc1CN(CC1=Cc2cc(ccc2NC1=O)C)Cc1nnnn1Cc1ccccc1,646682,0
1876,Fc1ccc(cc1)CN(C(=O)c1oc(cc1)CN1CCCCC1)C(C(=O)NCCC(C)C)C,644939,0
1877,O1CCCC1CNC(=O)CN(Cc1ccc(OC)cc1)C(=O)CCC(=O)Nc1noc(c1)C,647791,0
1878,O(C)c1ccccc1NC(=O)N(CC1=Cc2cc(OCC)ccc2NC1=O)Cc1cccnc1,649587,0
1879,s1cccc1-c1nn(nn1)CC(=O)N(Cc1ccccc1F)CC(=O)NCC1OCCC1,644906,0
1880,O1c2cc(ccc2OC1)Cn1nnnc1C(N1CCCC1)C1=Cc2c(NC1=O)c(cc(c2)C)C,647230,0
1881,s1nc2c(n1)cccc2S(=O)(=O)N(CC1=Cc2c(NC1=O)c(C)c(cc2)C)CCCO,645485,0
1882,Clc1ccccc1NC(=O)N1CCN(CC1)C(=O)C(NC(=O)C)Cc1ccccc1OC,646064,0
1883,s1nc(C(=O)N)c(N)c1C(=O)N(C(C(=O)NC1CCCC1)C)c1cc2OCCOc2cc1,647205,0
1884,S(=O)(=O)(NCC(=O)N(CC1OCCC1)CC(=O)NCc1ccccc1)c1ccc(cc1)C,645519,0
1885,S(=O)(=O)(N1CCC(CC1)C(=O)NC1CCCCC1)c1ccc(NC(=O)c2occc2)cc1,647777,0
1886,S1CCN(CC1)C(c1ccccc1OC)c1nnnn1CS(=O)(=O)c1ccc(cc1)C,651210,0
1887,S(=O)(=O)(N(CC1=Cc2cc(OC)ccc2NC1=O)CCO)c1cc(ccc1)C(OCC)=O,650704,0
1888,O1CCN(CC1)C(C1=Cc2cc(ccc2NC1=O)CC)c1nnnn1Cc1ccc(OC)cc1,647792,0
1889,O1CCCC1Cn1nnnc1CN(CC1=Cc2cc(OC)ccc2NC1=O)Cc1ccccc1,648431,0
1890,S(CC(=O)N1c2c(CCc3c1cccc3)cccc2)c1nc2N(C)C(=O)N(C)C(=O)c2n1C,647164,0
1891,O(C)c1ccc(cc1)CN(CC1=Cc2cc(ccc2NC1=O)CC)Cc1nnnn1CCOC,645419,0
1892,S(CC(=O)c1ccc(OC)cc1)c1nnc(n1Cc1occc1)CNc1ccc(cc1C)C,646644,0
1893,Clc1cc(Cl)cc(C=Nc2cc(ccc2N2CCc3c(C2)cccc3)C(F)(F)F)c1O,332162,0
1894,S(CC(=O)NCC1OCCC1)c1nnc(n1C)-c1ccc(S(=O)(=O)N2CCCC2)cc1,647159,0
1895,o1cccc1Cn1nnnc1CN1C2CC(NC(=O)NC34CC5CC(C3)CC(C4)C5)CC1CC2,646028,0
1896,S(CCN1CCOCC1)c1nnc(n1CC)COc1ccc(cc1)CC.OC(=O)C(O)=O,648996,0
1897,S(CC(=O)Nc1cc(OCC)ccc1OCC)c1nnc(n1C)Cn1c2c(nc1)cccc2,652343,0
1898,o1nc(NC(=O)CCC(=O)N(C2(CCCC2)C(=O)NC2CCCCC2)c2ccccc2)cc1C,648879,0
1899,O(C(=O)CN(C(C(=O)NCCOC)c1ccccc1C)C(=O)Cn1nnc2c1cccc2)CC,650015,0
1900,s1cc(nc1NC(=O)CSc1oc(nn1)-c1ccc(S(=O)(=O)N(CC)CC)cc1)C,649577,0
1901,Clc1ccc(S(=O)(=O)NCC(=O)N(Cc2occc2)CC(=O)NC2CCCCC2)cc1,645502,0
1902,FC(F)(F)c1ccccc1CN1CCN(CC1)C(=O)c1cc(OC)ccc1.OC(=O)C(O)=O,650666,0
1903,Fc1ccc(NC(=O)N(CC2=Cc3cc(OC)c(OC)cc3NC2=O)CCN2CCCC2)cc1,647750,0
1904,o1c(ccc1C)-c1nnnn1CC(=O)N(C(CC)C(=O)NC(C)(C)C)c1ccccc1OCC,646053,0
1905,s1cccc1CN(S(=O)(=O)c1ccc(S(=O)(=O)N2CCCCC2CC)cc1)C1CC1,645530,0
1906,S(CC(=O)Nc1ccc(OC)cc1)c1nc(nn1CC(=O)N(CC)CC)-c1ccccc1O,651151,0
1907,s1nc(C(=O)N)c(N)c1C(=O)N(C(C(=O)NCCC(C)C)c1occc1)Cc1ccccc1,646600,0
1908,o1cccc1C(=O)NCC(=O)N(C(C(=O)NC1CCCC1)c1ccccc1C)CCCOCC,652997,0
1909,o1cccc1Cn1nnnc1CN(CC1=Cc2cc(ccc2NC1=O)C)Cc1ccccc1OC,647823,0
1910,o1cccc1Cn1nnnc1CN(CC1=Cc2c(NC1=O)cc(OC)cc2)CCc1ccccc1,645429,0
1911,O1C2=C(C(C=C1c1cc(OC)c(OC)cc1)c1cc(OC)c(OC)cc1)C(Oc1c2cccc1)=O,309281,0
1912,O1c2cc(ccc2OC1)Cn1nnnc1C(N1CCC(CC1)C)C1=Cc2c(NC1=O)c(ccc2)C,649021,0
1913,s1nc(C(=O)N)c(N)c1C(=O)N(C(C(=O)NC(C)(C)C)c1occc1)Cc1ccc(F)cc1,646665,0
1914,S(=O)(=O)(N1CCC(=CC1)c1ccc(F)cc1)c1cc(OCC)c(-n2nnnc2)cc1OCC,644830,0
1915,S(=O)(=O)(N1CCN(CC1)C(=O)CNCCCOCC)c1ccc(cc1)C.OC(=O)C(O)=O,644864,0
1916,O1CCCC1CC(Cc1c2c(ccc1)cccc2)C(OCCN(CC)CC)=O.OC(=O)C(O)=O,312915,0
1917,O1c2cc(ccc2OC1)CNC(=O)CN(C(=O)CCC(=O)Nc1ncccc1)c1ccccc1C,645479,0
1918,o1cccc1C(=O)NCC(=O)N(C(C(=O)NC1CCCC1)c1cccnc1)CCc1ccccc1,650641,0
1919,O(C)c1cc2C=C(C(N3CCc4c3cccc4)c3nnnn3C(CC)(C)C)C(=O)Nc2cc1OC,645500,0
1920,O(C)c1cc2C=C(C(N3CCc4c(C3)cccc4)c3nnnn3C(C)(C)C)C(=O)Nc2cc1OC,646601,0
1921,O1CCCC1CN(CC1=Cc2cc(OC)ccc2NC1=O)Cc1nnnn1CCc1ccccc1,648953,0
1922,s1c2c(nc1NC(=O)Nc1cc(NC(=O)Nc3sc4c(n3)cccc4)ccc1C)cccc2,330740,0
1923,Clc1n(nc(C)c1C(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1)-c1ccccc1,649580,0
1924,Clc1cc(Cl)cc2c1nc(cc2C(O)C1NCCCC1)C(F)(F)F.S(O)(=O)(=O)C,331342,0
1925,o1nc(NC(=O)CCC(=O)N(C(C(=O)NC2CCCC2)c2ccccc2)c2cccnc2)cc1C,652444,0
1926,S(CC(=O)NCCc1cc(OC)c(OC)cc1)c1nc2N(C)C(=O)N(C)C(=O)c2n1C(C)C,645459,0
1927,S(=O)(=O)(NCC(=O)N(Cc1occc1)C(CCC)C(=O)NC1CCCCC1)c1ccccc1,646714,0
1928,O1C(COC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C1OC,298316,0
1929,Fc1ccc(N(C(C(=O)NC(CC)(C)C)c2n(ccc2)C)C(=O)Cn2nnc3c2cccc3)cc1,647258,0
1930,Fc1ccccc1N1CCN(CC1)C(C1=Cc2c(NC1=O)c(ccc2)C)c1nnnn1CCOC,647251,0
1931,Fc1ccc(-n2c3cc(n(c3cc2)CC(=O)N2CCN(CC2)C(=O)c2occc2)C(OC)=O)cc1,644960,0
1932,S(=O)(=O)(N1CC2(CN(S(=O)(=O)c3ccc(cc3)C)CC(C1)(C)C2O)C)c1ccc(cc1)C,646140,0
1933,o1cccc1C(N(C(=O)CNC(=O)c1occc1)c1ccc(OC)cc1)C(=O)NC1CCCCC1,647222,0
1934,S(=O)(=O)(N1CCOCC1)c1cc(S(=O)(=O)NC2CCN(CC2)Cc2ccccc2)ccc1,645463,0
1935,S(CC(=O)N1CC(CCC1)C)c1nnc(n1C)-c1ccc(S(=O)(=O)N2CCOCC2)cc1,644853,0
